0,1,113,0.8364921920185079
1,1,170,0.6990803932909195
2,1,227,0.7556680161943319
3,1,284,0.8373732407942935
4,1,341,0.814955658376711
5,1,398,0.7430335454019665
6,1,455,0.701226142278774
7,1,512,0.7716078658183922
8,1,569,0.8198698669751302
9,2,113,0.6568825910931174
10,2,170,0.6876518218623482
11,2,227,0.7017177559282823
12,2,284,0.7017177559282821
13,2,341,0.6841353383458647
14,2,398,0.627432041642568
15,2,455,0.6968825910931175
16,2,512,0.6357836899942163
17,2,569,0.7033092346250241
18,3,113,0.7153296703296703
19,3,170,0.835174474648159
20,3,227,0.6999595141700404
21,3,284,0.7782012724117988
22,3,341,0.6990803932909196
23,3,398,0.8492529400424138
24,3,455,0.8410584152689417
25,3,512,0.7553441295546559
26,3,569,0.7069924812030075
27,5,113,0.768530942741469
28,5,170,0.8428166570271834
29,5,227,0.6362232504337768
30,5,284,0.737322151532678
31,5,341,0.8479419703103914
32,5,398,0.7184171968382496
33,5,455,0.8725920570657413
34,5,512,0.9081424715635242
35,5,569,0.7228166570271835
36,6,113,0.7276518218623482
37,6,170,0.6942452284557548
38,6,227,0.6467727009832273
39,6,284,0.7105089647194911
40,6,341,0.697322151532678
41,6,398,0.6683111625216889
42,6,455,0.6445748987854251
43,6,512,0.7522672064777327
44,6,569,0.7509485251590514
45,7,113,0.677432041642568
46,7,170,0.7363302486986698
47,7,227,0.6801792943898207
48,7,284,0.7872633506844033
49,7,341,0.7984210526315789
50,7,398,0.6432562174667438
51,7,455,0.7316078658183922
52,7,512,0.678421052631579
53,7,569,0.7210535955272798
54,10,113,0.6599595141700405
55,10,170,0.6792635434740698
56,10,227,0.6722672064777329
57,10,284,0.6836957779063042
58,10,341,0.6709398496240603
59,10,398,0.7316078658183922
60,10,455,0.7012781954887218
61,10,512,0.6788365143628301
62,10,569,0.6555041449778292
63,12,113,0.7631386157701947
64,12,170,0.7091902834008097
65,12,227,0.7716078658183921
66,12,284,0.627432041642568
67,12,341,0.7360034702139966
68,12,398,0.638421052631579
69,12,455,0.7302891844997108
70,12,512,0.6819269327164065
71,12,569,0.7289627915943705
72,15,113,0.6968825910931173
73,15,170,0.7346847888953152
74,15,227,0.6968825910931173
75,15,284,0.6981993445151341
76,15,341,0.6911644495855022
77,15,398,0.6722498554077502
78,15,455,0.736443030653557
79,15,512,0.6458935801041065
80,15,569,0.6775419317524581
81,19,113,0.6687507229612493
82,19,170,0.7496298438403701
83,19,227,0.6911683053788317
84,19,284,0.7241353383458646
85,19,341,0.6586408328513592
86,19,398,0.6960034702139966
87,19,455,0.6296298438403702
88,19,512,0.6436957779063042
89,19,569,0.7574185463659148
90,25,113,0.7527067669172933
91,25,170,0.7320474262579526
92,25,227,0.7250144592249855
93,25,284,0.7029814921920186
94,25,341,0.70786003470214
95,25,398,0.6871351455561983
96,25,455,0.6691902834008098
97,25,512,0.6801792943898207
98,25,569,0.6546838249469829
99,31,113,0.6647946790052054
100,31,170,0.6388606130711394
101,31,227,0.6322672064777328
102,31,284,0.68941006362059
103,31,341,0.6278716020821284
104,31,398,0.6920474262579526
105,31,455,0.695563909774436
106,31,512,0.7166628108733372
107,31,569,0.6683111625216889
108,39,113,0.7258935801041064
109,39,170,0.6933661075766339
110,39,227,0.6432562174667438
111,39,284,0.697322151532678
112,39,341,0.6766628108733372
113,39,398,0.6524869866975129
114,39,455,0.627432041642568
115,39,512,0.6797397339502603
116,39,569,0.7307277809909389
117,50,113,0.7056737998843262
118,50,170,0.6529265471370734
119,50,227,0.7241353383458647
120,50,284,0.6489705031810296
121,50,341,0.627432041642568
122,50,398,0.6463331405436669
123,50,455,0.652486986697513
124,50,512,0.6586408328513592
125,50,569,0.652486986697513
126,63,113,0.663475997686524
127,63,170,0.6718276460381725
128,63,227,0.6810564873722769
129,63,284,0.6700694042799306
130,63,341,0.7030364372469635
131,63,398,0.634465008675535
132,63,455,0.6318276460381724
133,63,512,0.6766628108733372
134,63,569,0.6898496240601505
135,79,113,0.6393001735106998
136,79,170,0.6511683053788317
137,79,227,0.6507287449392714
138,79,284,0.6718276460381725
139,79,341,0.6639155581260845
140,79,398,0.6858935801041064
141,79,455,0.6757836899942163
142,79,512,0.6410584152689416
143,79,569,0.6907287449392713
144,100,113,0.6278716020821284
145,100,170,0.627432041642568
146,100,227,0.6291902834008097
147,100,284,0.6727067669172933
148,100,341,0.7061133603238866
149,100,398,0.6762232504337767
150,100,455,0.6340254482359746
151,100,512,0.6832562174667438
152,100,569,0.6929265471370735
153,125,113,0.6911683053788317
154,125,170,0.692486986697513
155,125,227,0.6612781954887218
156,125,284,0.7091902834008097
157,125,341,0.6327067669172932
158,125,398,0.6564430306535569
159,125,455,0.6652342394447659
160,125,512,0.6612781954887218
161,125,569,0.6793001735106998
162,158,113,0.6586408328513592
163,158,170,0.6379814921920185
164,158,227,0.6678716020821285
165,158,284,0.6340254482359746
166,158,341,0.627432041642568
167,158,398,0.6551243493348757
168,158,455,0.638421052631579
169,158,512,0.6823770965876229
170,158,569,0.6621573163678427
